"Nome do conjunto de anúncios","Nome da campanha","Nome do anúncio","Segmentos de público","Veiculação do anúncio",Alcance,Impressões,Frequência,"Tipo de resultado",Resultados,"Custo por resultado","Valor usado (BRL)",Início,Término,"CPM (custo por 1.000 impressões)","Cliques no link","CPC (custo por clique no link)","CTR (taxa de cliques no link)","Início dos relatórios","Encerramento dos relatórios"
"[VINAGRE] [RMKT]","[C] [VARIOS PRODUTO] [ABO] [BID]",AD9,engaged,inactive,72,106,1.47222222,,,,5.91,2026-01-20,Contínuo,55.75471698,6,0.985,5.66037736,2026-01-01,2026-05-25
adv-aqui-rmkt_laranja-moro_engajado-existente_5-existente_max-conv_26-05-2025,"[C][LM - PRINCIPAL] [ADV. EXCLUSÃO DE CLIENTES]",Criativo-Campeão-7-topo,prospecting,not_delivering,123,140,1.13821138,,,,5.9,2024-09-17,Contínuo,42.14285714,,,,2026-01-01,2026-05-25
"Evelyn Regly BM - LM","[C] [LM - TESTE] [ABO]","AD - EVELYN NIVER",existing,not_delivering,144,154,1.06944444,,,,5.9,2026-02-04,Contínuo,38.31168831,,,,2026-01-01,2026-05-25
"[PUBLICO ENG.] [DR] — Cópia | [Réplica de Conjunto Validado] | Pausado checkout caro","[C] [TONS] [PB ABERTO] [TESTE BID CAP]","ADS - ASIATICA | Reativado ROAS bom hoje",existing,archived,130,140,1.07692308,,,,5.88,2026-03-24,Contínuo,42,6,0.98,4.28571429,2026-01-01,2026-05-25
"[CAMPANHA AQUISIÇÃO]","[C] [JEJOOM] [CBO]","ARTE 2 MES CLIENTE — Cópia",engaged,inactive,244,352,1.44262295,,,,5.86,2025-10-13,Contínuo,16.64772727,,,,2026-01-01,2026-05-25
"[PUBLICO ENG.] [DR]","[C] [TONS] [PB ABERTO] [TESTE BID CAP]","AD1 - VERAO — Cópia",engaged,archived,135,165,1.22222222,,,,5.85,2026-03-16,Contínuo,35.45454545,,,,2026-01-01,2026-05-25
Jejoom,"[C] [LM - TESTE] [ABO]","ADS3 - 18-02",prospecting,not_delivering,142,145,1.02112676,,,,5.84,2026-02-20,Contínuo,40.27586207,4,1.46,2.75862069,2026-01-01,2026-05-25
"[RMKT LARANJA MORO-REATIVAÇÃO BASE QUENTE]","[C] [LM - RMKT] [ADV. ABO]","AD - EVELYN",unknown,inactive,80,82,1.025,,,,5.82877765,2025-10-13,Contínuo,71.08265426,2,2.91438882,2.43902439,2026-01-01,2026-05-25
"[VINAGRE] [RMKT]","[C] [VARIOS PRODUTO] [ABO] [BID]","ADS 2 - INGRID VM — Cópia",prospecting,inactive,82,99,1.20731707,,,,5.82,2026-01-20,Contínuo,58.78787879,,,,2026-01-01,2026-05-25
"LP NOVA","[C] [TONS] [PB DR]","AD - BOFU — Cópia",prospecting,not_delivering,319,369,1.15673981,"Compras no site",1,5.8,5.8,2026-02-09,Contínuo,15.71815718,2,2.9,0.54200542,2026-01-01,2026-05-25
"[VINAGRE] [RMKT]","[C] [VARIOS PRODUTO] [ABO] [BID]","AD - TOFU",prospecting,inactive,146,180,1.23287671,,,,5.78,2026-01-20,Contínuo,32.11111111,6,0.96333333,3.33333333,2026-01-01,2026-05-25
"LP 2 - TONS","[C] [LM - PRINCIPAL][EX. BASE] [ADV. +] [CBO]","tons_dr-ursinho-melasma2-13-10-2025 — Cópia",existing,archived,82,88,1.07317073,,,,5.77,2026-02-06,Contínuo,65.56818182,,,,2026-01-01,2026-05-25
"Arte Organica - VM","[C] [LM - TESTE] [ABO]","ADS2 - VM",engaged,archived,161,200,1.24223602,,,,5.72,2026-02-18,Contínuo,28.6,7,0.81714286,3.5,2026-01-01,2026-05-25
ABER.,"[C] [TONS] [PB ABERTO] [TESTE BID CAP]","ADS - ASIATICA — Cópia | Pausado ROAS baixo",engaged,archived,192,199,1.03645833,,,,5.72,2026-03-16,Contínuo,28.74371859,4,1.43,2.01005025,2026-01-01,2026-05-25
"Influ Dani - Vm","[C] [LM - TESTE] [ABO]",AD3,engaged,not_delivering,267,315,1.17977528,,,,5.7,2026-02-25,Contínuo,18.0952381,2,2.85,0.63492063,2026-01-01,2026-05-25
"[PUBLICO ABERTO]","[C] [WHITE] TRAFEGO","AD1 — Cópia — Cópia",unknown,not_delivering,928,1017,1.09590517,"Visualizações da página de destino",28,0.20285714,5.68,2026-03-26,Contínuo,5.58505408,38,0.14947368,3.73647984,2026-01-01,2026-05-25
Jejoom,"[C] [LM - TESTE] [ABO]","ADS3 - 18-02",existing,not_delivering,168,289,1.7202381,,,,5.56,2026-02-18,Contínuo,19.23875433,,,,2026-01-01,2026-05-25
"[VINAGRE] [RMKT]","[C] [VARIOS PRODUTO] [ABO] [BID]","AD9 - CARROSSEL",prospecting,inactive,163,188,1.15337423,,,,5.56,2026-01-20,Contínuo,29.57446809,2,2.78,1.06382979,2026-01-01,2026-05-25
"[CAMPANHA AQUISIÇÃO]","[C] [JEJOOM] [CBO]","AD - LARI",engaged,inactive,292,346,1.18493151,,,,5.55,2025-10-13,Contínuo,16.04046243,1,5.55,0.28901734,2026-01-01,2026-05-25
"TESTE RACHEL ATE 21-03","[C] [LM - PRINCIPAL][EX. BASE] [ADV. +] [CBO]",AD1,engaged,archived,139,147,1.05755396,,,,5.55,2026-03-17,Contínuo,37.75510204,,,,2026-01-01,2026-05-25
"[PUBLICO ABERTO]","[C] [WHITE] TRAFEGO","ADS - DANI 3 — Cópia — Cópia",unknown,not_delivering,702,762,1.08547009,"Visualizações da página de destino",10,0.555,5.55,2026-03-26,Contínuo,7.28346457,12,0.4625,1.57480315,2026-01-01,2026-05-25
"[MOFU] [TIK TOK] - TESTE ATÉ 20-05","[C] [LM - TESTE] [ABO]","AD - 5",prospecting,not_delivering,270,297,1.1,,,,5.51078323,2026-05-17,Contínuo,18.55482568,5,1.10215665,1.68350168,2026-01-01,2026-05-25
"[PUBLICO ENG.] [DR]","[C] [TONS] [PB DR]","AD - BOFU",unknown,active,57,59,1.03508772,,,,5.50868231,2025-06-20,Contínuo,93.3674968,2,2.75434116,3.38983051,2026-01-01,2026-05-25
"[DAI - DUDA - ANA]","[C] [LM - TESTE] [ABO]","AD - ANA PAULA",engaged,active,81,90,1.11111111,,,,5.49,2026-05-21,Contínuo,61,,,,2026-01-01,2026-05-25
"[TOFU] [TIK TOK] [EXCLUSAÕ BASE] [BID 60] - TESTE ATÉ 20-05","[C] [LM - TESTE] [ABO]","AD - 7",engaged,not_delivering,398,489,1.22864322,,,,5.47,2026-03-12,Contínuo,11.18609407,13,0.42076923,2.65848671,2026-01-01,2026-05-25
[RMK],"[C] [JEJOOM] [CBO]","AD - MORGANA TOFU — Cópia",engaged,inactive,412,483,1.1723301,,,,5.45241158,2026-04-17,Contínuo,11.2886368,3,1.81747053,0.62111801,2026-01-01,2026-05-25
"Evelyn Regly BM - LM","[C] [LM - TESTE] [ABO]","AD - EVELYN NIVER 2",existing,not_delivering,183,196,1.07103825,,,,5.45,2026-02-04,Contínuo,27.80612245,1,5.45,0.51020408,2026-01-01,2026-05-25
"TONS TESTE","[C] [TONS] [PB DR]","AD - MOFU 3",existing,not_delivering,119,159,1.33613445,,,,5.44,2026-04-06,Contínuo,34.21383648,5,1.088,3.14465409,2026-01-01,2026-05-25
"Lm Perfil Novo","[C] [LM - TESTE] [ABO]","Criativo 1 - Brenda 29/12 — Cópia",existing,not_delivering,227,280,1.23348018,,,,5.43,2025-11-03,Contínuo,19.39285714,6,0.905,2.14285714,2026-01-01,2026-05-25
"[PUBLICO ABERTO] — Cópia","[C] [LM - PRINCIPAL] [PLANO B] 1 TESTE","ADS - ANA ELISA 2",prospecting,archived,265,271,1.02264151,,,,5.42,2026-01-08,Contínuo,20,,,,2026-01-01,2026-05-25
"[TESTE PB FECHADO]","[C] [LM - TESTE] [ABO]","AD - RMK  EVELYN 19-05 PERFIL DENA",prospecting,active,403,416,1.03225806,,,,5.41,2026-05-22,Contínuo,13.00480769,2,2.705,0.48076923,2026-01-01,2026-05-25
"Influ Sabrina - Tons","[C] [LM - TESTE] [ABO]","ADS 1 - SABRINA",existing,inactive,203,232,1.14285714,,,,5.4,2026-02-09,Contínuo,23.27586207,,,,2026-01-01,2026-05-25
"[CAMPANHA AQUISIÇÃO]","[C] [JEJOOM] [CBO]","AD - RAIZA MOFU",prospecting,inactive,106,125,1.17924528,,,,5.38,2025-10-13,Contínuo,43.04,1,5.38,0.8,2026-01-01,2026-05-25
"[AQUISIÇÃO]  [ADV. +]","[C] [LM - PRINCIPAL][EX. BASE] [ADV. +] [CBO]","AD - MOFU teste ate 08-05 — Cópia",engaged,inactive,270,280,1.03703704,,,,5.38,2026-01-23,Contínuo,19.21428571,2,2.69,0.71428571,2026-01-01,2026-05-25
"[TESTE PB FECHADO]","[C] [LM - TESTE] [ABO]","AD - RMK  EVELYN 18-05 PERFIL DENA — Cópia — Cópia — Cópia",prospecting,active,323,334,1.03405573,,,,5.37,2026-05-22,Contínuo,16.07784431,3,1.79,0.89820359,2026-01-01,2026-05-25
"[TOFU] [TIK TOK] [EXCLUSAÕ BASE] [BID 60] - TESTE ATÉ 20-05","[C] [LM - TESTE] [ABO]","AD - 6",existing,not_delivering,242,292,1.20661157,,,,5.36,2026-03-12,Contínuo,18.35616438,7,0.76571429,2.39726027,2026-01-01,2026-05-25
"Influ Mi Ruback - Lm","[C] [LM - TESTE] [ABO]","ADS 5",existing,archived,122,137,1.12295082,,,,5.33,2026-01-23,Contínuo,38.90510949,1,5.33,0.72992701,2026-01-01,2026-05-25
"[CAMPANHA AQUISIÇÃO]","[C] [JEJOOM] [CBO]","AD - RAIZA",engaged,inactive,108,122,1.12962963,"Compras no site",1,5.3,5.3,2025-10-13,Contínuo,43.44262295,1,5.3,0.81967213,2026-01-01,2026-05-25
"TESTE RACHEL ATE 21-03","[C] [LM - PRINCIPAL] - [PLANO B] 2 TESTE",AD3,existing,archived,362,493,1.36187845,"Compras no site",1,5.29,5.29,2026-03-17,Contínuo,10.73022312,4,1.3225,0.81135903,2026-01-01,2026-05-25
"Carrossel - LM ROAS","[C] [LM - TESTE] [ABO]","CARROSSEL 1 - 18-02",engaged,archived,98,143,1.45918367,,,,5.26,2026-02-18,Contínuo,36.78321678,15,0.35066667,10.48951049,2026-01-01,2026-05-25
"[TESTE PB FECHADO ANA ELISA]","[C] [LM - TESTE] [ABO]","AD - ANA ELISA MOFU — Cópia",engaged,active,142,161,1.13380282,,,,5.25233986,2026-05-23,Contínuo,32.62322895,7,0.75033427,4.34782609,2026-01-01,2026-05-25
"[VINAGRE] [RMKT]","[C] [VARIOS PRODUTO] [ABO] [BID]",AD4,existing,inactive,131,146,1.11450382,,,,5.25,2026-01-20,Contínuo,35.95890411,2,2.625,1.36986301,2026-01-01,2026-05-25
"Influ Mi Ruback - Lm","[C] [LM - TESTE] [ABO]","ADS 5",engaged,archived,154,169,1.0974026,,,,5.22,2026-01-23,Contínuo,30.88757396,2,2.61,1.18343195,2026-01-01,2026-05-25
"Influ Morgana - Jejoom","[C] [LM - TESTE] [ABO]",ADS8,engaged,inactive,172,222,1.29069767,,,,5.22,2026-03-02,Contínuo,23.51351351,18,0.29,8.10810811,2026-01-01,2026-05-25
"Carrossel - LM ROAS","[C] [LM - TESTE] [ABO]","CARROSSEL 3 - 18-02",existing,archived,87,119,1.36781609,,,,5.21,2026-02-18,Contínuo,43.78151261,7,0.74428571,5.88235294,2026-01-01,2026-05-25
"Arte Organica - VM","[C] [LM - TESTE] [ABO]","ADS2 - VM",prospecting,archived,178,195,1.09550562,,,,5.19,2026-02-18,Contínuo,26.61538462,,,,2026-01-01,2026-05-25
"[CAMPANHA AQUISIÇÃO]","[C] [JEJOOM] [CBO]","AD - NIVER",existing,inactive,124,151,1.21774194,,,,5.18,2025-10-13,Contínuo,34.30463576,4,1.295,2.64900662,2026-01-01,2026-05-25
"Arte Organica - Q10","[C] [LM - TESTE] [ABO]","ADS3- Q10",engaged,not_delivering,102,119,1.16666667,,,,5.17,2026-02-18,Contínuo,43.44537815,4,1.2925,3.36134454,2026-01-01,2026-05-25
"Influ Raiza - Lm","[C] [LM - TESTE] [ABO]",AD2,prospecting,not_delivering,163,199,1.2208589,,,,5.17,2026-03-21,Contínuo,25.9798995,,,,2026-01-01,2026-05-25
"Arte Organica - VM","[C] [LM - TESTE] [ABO]","ADS3 - VM",prospecting,archived,141,147,1.04255319,,,,5.16,2026-02-18,Contínuo,35.10204082,1,5.16,0.68027211,2026-01-01,2026-05-25
"[VINAGRE] [RMKT]","[C] [VARIOS PRODUTO] [ABO] [BID]","AD - TOFU",engaged,inactive,192,237,1.234375,,,,5.16,2026-01-20,Contínuo,21.7721519,12,0.43,5.06329114,2026-01-01,2026-05-25
"Influ Lari - Jejoom","[C] [LM - TESTE] [ABO]","ADS - LARI 5",existing,not_delivering,123,137,1.11382114,,,,5.16,2026-02-12,Contínuo,37.66423358,,,,2026-01-01,2026-05-25
[RMK],"[C] [JEJOOM] [CBO]","AD - TACI 3",engaged,active,118,194,1.6440678,,,,5.13,2026-04-17,Contínuo,26.44329897,29,0.17689655,14.94845361,2026-01-01,2026-05-25
"Influ Lari - Jejoom","[C] [LM - TESTE] [ABO]","ADS - LARI 2",engaged,not_delivering,135,149,1.1037037,,,,5.09,2026-02-12,Contínuo,34.16107383,1,5.09,0.67114094,2026-01-01,2026-05-25
eng,"[C] [COQ.10][PRINCIPAL] - NOVA","Teste - ad1",engaged,not_delivering,64,97,1.515625,"Compras no site",1,5.07,5.07,2026-02-09,Contínuo,52.26804124,11,0.46090909,11.34020619,2026-01-01,2026-05-25
"Influ Raiza 3 - LM TESTE TRAVA DE CPA","[C] [LM - TESTE] [ABO]","ADS 1",prospecting,archived,113,118,1.04424779,,,,5.04,2026-01-30,Contínuo,42.71186441,,,,2026-01-01,2026-05-25
"[TOFU] [TIK TOK] [EXCLUSAÕ BASE] [BID 60] - TESTE ATÉ 20-05","[C] [LM - TESTE] [ABO]","AD - 7",existing,not_delivering,276,340,1.23188406,,,,5,2026-03-12,Contínuo,14.70588235,1,5,0.29411765,2026-01-01,2026-05-25
"[CAMPANHA AQUISIÇÃO]","[C] [JEJOOM] [CBO]","AD - RAIZA MOFU",engaged,inactive,110,124,1.12727273,,,,4.99,2025-10-13,Contínuo,40.24193548,2,2.495,1.61290323,2026-01-01,2026-05-25
"[PUBLICO ABERTO]","[C] [TONS] [PB ABERTO] [TESTE BID CAP]","ADS 3 - MES DO CLIENTE",existing,archived,344,422,1.22674419,,,,4.99,2026-03-16,Contínuo,11.82464455,2,2.495,0.47393365,2026-01-01,2026-05-25
"[TESTE PB FECHADO]","[C] [LM - TESTE] [ABO]","AD - EVELYN TOFU",engaged,active,142,145,1.02112676,,,,4.98,2026-05-22,Contínuo,34.34482759,1,4.98,0.68965517,2026-01-01,2026-05-25
"[PUBLICO LARISSA]","[C] [JEJOOM] [CBO]","AD2 - ORGANICO — Cópia",existing,archived,148,156,1.05405405,,,,4.97,2025-10-13,Contínuo,31.85897436,,,,2026-01-01,2026-05-25
"Influ Sabrina - Vm [Teste até 13-03]","[C] [LM - TESTE] [ABO]",ADS6,prospecting,archived,45,52,1.15555556,,,,4.91,2026-02-05,Contínuo,94.42307692,,,,2026-01-01,2026-05-25
"[TOFU] [TIK TOK] [EXCLUSAÕ BASE] [BID 60] - TESTE ATÉ 20-05","[C] [LM - TESTE] [ABO]","AD - 7",engaged,not_delivering,439,511,1.16400911,,,,4.9,2026-03-12,Contínuo,9.5890411,4,1.225,0.78277886,2026-01-01,2026-05-25
"[RMKT LARANJA MORO-REATIVAÇÃO BASE QUENTE]","[C] [LM - RMKT] [ADV. ABO]","AD - DANI TOFU — Cópia",prospecting,inactive,127,133,1.04724409,,,,4.89,2025-10-13,Contínuo,36.76691729,1,4.89,0.7518797,2026-01-01,2026-05-25
"Arte Organica - VM","[C] [LM - TESTE] [ABO]","ADS1 - VM",engaged,archived,163,224,1.37423313,,,,4.86,2026-02-18,Contínuo,21.69642857,1,4.86,0.44642857,2026-01-01,2026-05-25
"[MOFU] [TIK TOK] - TESTE ATÉ 20-05","[C] [LM - TESTE] [ABO]","AD - 4",engaged,not_delivering,87,135,1.55172414,,,,4.84,2026-05-17,Contínuo,35.85185185,27,0.17925926,20,2026-01-01,2026-05-25
"Influ Dani Arte - Lm","[C] [LM - TESTE] [ABO]",AD1,engaged,not_delivering,215,262,1.21860465,"Compras no site",1,4.8,4.8,2026-02-12,Contínuo,18.32061069,1,4.8,0.38167939,2026-01-01,2026-05-25
"ESTUDOS CLINICOS","[C] [LM - PRINCIPAL][EX. BASE] [ADV. +] [CBO]",AD3,engaged,archived,224,242,1.08035714,,,,4.79,2026-03-20,Contínuo,19.79338843,1,4.79,0.41322314,2026-01-01,2026-05-25
"[TESTE PB FECHADO ANA ELISA]","[C] [LM - TESTE] [ABO]","AD - MOFU ANA ELISA — Cópia — Cópia",engaged,active,207,236,1.14009662,,,,4.7568033,2026-05-23,Contínuo,20.15594617,6,0.79280055,2.54237288,2026-01-01,2026-05-25
"[RMKT LARANJA MORO-REATIVAÇÃO BASE QUENTE]","[C] [LM - RMKT] [ADV. ABO]","AD - RMKT",unknown,active,71,71,1,,,,4.7435982,2025-10-13,Contínuo,66.8112423,1,4.7435982,1.4084507,2026-01-01,2026-05-25
"[PUBLICO ABERTO]","[C] [TONS] [PB ABERTO] [TESTE BID CAP]","AD1 - VERAO — Cópia | Pausado sem checkout e sem conversões",engaged,archived,319,413,1.29467085,,,,4.74,2026-03-16,Contínuo,11.47699758,2,2.37,0.4842615,2026-01-01,2026-05-25
"[TOFU] [TIK TOK] [EXCLUSAÕ BASE] [BID 60] - TESTE ATÉ 20-05","[C] [LM - TESTE] [ABO]","AD - 7",prospecting,not_delivering,479,535,1.11691023,,,,4.72,2026-03-12,Contínuo,8.82242991,4,1.18,0.74766355,2026-01-01,2026-05-25
"[COLAGENO] [RMKT]","[C] [VARIOS PRODUTO] [ABO] [BID]","AD - SUSANA",prospecting,inactive,243,275,1.13168724,,,,4.71,2026-05-10,Contínuo,17.12727273,4,1.1775,1.45454545,2026-01-01,2026-05-25
"[PUBLICO LARISSA]","[C] [JEJOOM] [CBO]","AD1 - ORGANICO — Cópia",existing,archived,137,143,1.04379562,,,,4.7,2025-10-13,Contínuo,32.86713287,2,2.35,1.3986014,2026-01-01,2026-05-25
"TESTE RACHEL ATE 21-03","[C] [LM - PRINCIPAL] - [PLANO B] 2 TESTE",AD1,prospecting,archived,429,498,1.16083916,,,,4.69,2026-03-17,Contínuo,9.41767068,,,,2026-01-01,2026-05-25
[RMK],"[C] [JEJOOM] [CBO]","AD - RAIZA",engaged,inactive,264,350,1.32575758,,,,4.68,2026-04-17,Contínuo,13.37142857,1,4.68,0.28571429,2026-01-01,2026-05-25
"[PUBLICO ENG.] [DR]","[C] [TONS] [PB DR]","AD - TOFU — Cópia",unknown,active,57,57,1,"Compras no site",1,4.67779594,4.67779594,2025-06-20,Contínuo,82.06659551,1,4.67779594,1.75438596,2026-01-01,2026-05-25
"TESTE MI RUBACK ATE 22-03","[C] [LM - PRINCIPAL] - [PLANO B] 2 TESTE",AD1,prospecting,archived,272,342,1.25735294,,,,4.65,2026-03-18,Contínuo,13.59649123,2,2.325,0.58479532,2026-01-01,2026-05-25
"Influ Lari - Jejoom","[C] [LM - TESTE] [ABO]",AD2,engaged,not_delivering,148,171,1.15540541,,,,4.61,2026-02-12,Contínuo,26.95906433,,,,2026-01-01,2026-05-25
"[HIBRIDO] [ESTATICO ORG.] [BID 60]","[C] [LM - TESTE] [ABO]","AD3 -",existing,inactive,335,367,1.09552239,"Compras no site",1,4.6,4.6,2026-03-20,Contínuo,12.53405995,3,1.53333333,0.81743869,2026-01-01,2026-05-25
"Arte Organica - VM","[C] [LM - TESTE] [ABO]","ADS1 - VM",existing,not_delivering,122,128,1.04918033,,,,4.54,2026-02-20,Contínuo,35.46875,,,,2026-01-01,2026-05-25
"[VINAGRE] [RMKT]","[C] [VARIOS PRODUTO] [ABO] [BID]","ADS 2 - INGRID VM — Cópia",engaged,inactive,38,43,1.13157895,,,,4.53,2026-01-20,Contínuo,105.34883721,3,1.51,6.97674419,2026-01-01,2026-05-25
"Influ Isadora N. - Lm","[C] [LM - TESTE] [ABO]","ADS 2 — Cópia",prospecting,archived,95,100,1.05263158,,,,4.53,2026-01-23,Contínuo,45.3,1,4.53,1,2026-01-01,2026-05-25
"[PUBLICO ENG.] [DR] — Cópia | [Réplica de Conjunto Validado] | Pausado checkout caro","[C] [TONS] [PB ABERTO] [TESTE BID CAP]","ADS - ASIATICA | Reativado ROAS bom hoje",engaged,archived,105,110,1.04761905,,,,4.52,2026-03-24,Contínuo,41.09090909,4,1.13,3.63636364,2026-01-01,2026-05-25
Jejoom,"[C] [LM - TESTE] [ABO]","ADS3 - 18-02",prospecting,not_delivering,181,185,1.02209945,,,,4.5,2026-02-18,Contínuo,24.32432432,1,4.5,0.54054054,2026-01-01,2026-05-25
"[AQUISIÇÃO]  [ADV. +]","[C] [LM - PRINCIPAL][EX. BASE] [ADV. +] [CBO]","AD -2 — Cópia — Cópia",existing,inactive,88,98,1.11363636,,,,4.5,2026-01-23,Contínuo,45.91836735,1,4.5,1.02040816,2026-01-01,2026-05-25
"Influ Marcela Jacaré - Vm","[C] [LM - TESTE] [ABO]",AD1,engaged,archived,126,145,1.15079365,,,,4.45838152,2026-01-28,Contínuo,30.74745874,1,4.45838152,0.68965517,2026-01-01,2026-05-25
"Evelyn Regly BM - LM","[C] [LM - TESTE] [ABO]","ADS - ART 3",existing,inactive,232,354,1.52586207,"Compras no site",1,4.45,4.45,2026-02-04,Contínuo,12.57062147,2,2.225,0.56497175,2026-01-01,2026-05-25
"Influ Larissa Lemos - Lm","[C] [LM - TESTE] [ABO]","ADS - LARISSA MES CLIENTE",prospecting,archived,130,143,1.1,,,,4.44,2025-10-13,Contínuo,31.04895105,,,,2026-01-01,2026-05-25
"[AQUISIÇÃO]  [ADV. +]","[C] [LM - PRINCIPAL][EX. BASE] [ADV. +] [CBO]","ADS - LARISSA",unknown,inactive,91,91,1,,,,4.43993401,2026-01-23,Contínuo,48.79048358,,,,2026-01-01,2026-05-25
"Influ Mi Ruback - Vm","[C] [LM - TESTE] [ABO]",AD1,prospecting,archived,124,139,1.12096774,,,,4.43,2026-01-22,Contínuo,31.8705036,,,,2026-01-01,2026-05-25
"[COENZIMA] [RMKT]","[C] [VARIOS PRODUTO] [ABO] [BID]","AD - RMKT 4",engaged,not_delivering,154,200,1.2987013,,,,4.42,2026-05-10,Contínuo,22.1,2,2.21,1,2026-01-01,2026-05-25
eng,"[C] [COQ.10][PRINCIPAL] - NOVA","Teste - ad1",engaged,not_delivering,68,96,1.41176471,,,,4.4,2026-02-09,Contínuo,45.83333333,1,4.4,1.04166667,2026-01-01,2026-05-25
"[TOFU] [TIK TOK] [EXCLUSAÕ BASE] [BID 60] - TESTE ATÉ 20-05","[C] [LM - TESTE] [ABO]","AD - 3",existing,not_delivering,272,360,1.32352941,,,,4.4,2026-03-12,Contínuo,12.22222222,7,0.62857143,1.94444444,2026-01-01,2026-05-25
"[PUBLICO ENG.] [DR]","[C] [TONS] [PB DR]","ADS - ASIATICA",unknown,active,45,46,1.02222222,,,,4.38953333,2025-06-20,Contínuo,95.42463764,3,1.46317778,6.52173913,2026-01-01,2026-05-25
"[RMKT LARANJA MORO-REATIVAÇÃO BASE QUENTE]","[C] [LM - RMKT] [ADV. ABO]","AD - TOFU LARISSA — Cópia",engaged,inactive,124,131,1.05645161,,,,4.38,2025-10-13,Contínuo,33.4351145,,,,2026-01-01,2026-05-25
"[BM JADE]","[C] [LM - TESTE] [ABO]","AD - JADE TOFU",unknown,inactive,56,56,1,,,,4.37321399,2026-04-17,Contínuo,78.09310704,,,,2026-01-01,2026-05-25
"[CAMPANHA AQUISIÇÃO]","[C] [JEJOOM] [CBO]","AD - MORGANA",existing,inactive,67,74,1.10447761,,,,4.37,2025-10-13,Contínuo,59.05405405,2,2.185,2.7027027,2026-01-01,2026-05-25
"[EXCLUSÃO BASE] [ADV. +]","[C] [LM - PRINCIPAL][EX. BASE] [ADV. +] [CBO]","AD - LUCIANA MOFU",engaged,inactive,126,149,1.18253968,,,,4.34,2026-03-17,Contínuo,29.12751678,3,1.44666667,2.01342282,2026-01-01,2026-05-25
EVELIN,"[C] [LM - TESTE] [ABO]","ADS  - EVELYN VM",existing,inactive,106,114,1.0754717,,,,4.34,2026-05-18,Contínuo,38.07017544,,,,2026-01-01,2026-05-25
eng,"[C] [COQ.10][PRINCIPAL] - NOVA","Teste - ad1",engaged,not_delivering,50,58,1.16,,,,4.33,2026-02-09,Contínuo,74.65517241,4,1.0825,6.89655172,2026-01-01,2026-05-25
"TONS TESTE","[C] [TONS] [PB DR]","AD - TOFU 4",engaged,inactive,84,92,1.0952381,,,,4.32,2026-04-06,Contínuo,46.95652174,2,2.16,2.17391304,2026-01-01,2026-05-25
"[VINAGRE] [RMKT]","[C] [VARIOS PRODUTO] [ABO] [BID]","AD9 - CARROSSEL",existing,inactive,99,117,1.18181818,,,,4.3,2026-01-20,Contínuo,36.75213675,2,2.15,1.70940171,2026-01-01,2026-05-25
"[TOFU] [TIK TOK] [EXCLUSAÕ BASE] [BID 60] - TESTE ATÉ 20-05","[C] [LM - TESTE] [ABO]","AD - 4",prospecting,not_delivering,445,487,1.09438202,,,,4.29,2026-03-12,Contínuo,8.80903491,4,1.0725,0.82135524,2026-01-01,2026-05-25
"Influ Raiza - Lm","[C] [LM - TESTE] [ABO]",AD2,existing,not_delivering,82,114,1.3902439,,,,4.27,2026-03-21,Contínuo,37.45614035,1,4.27,0.87719298,2026-01-01,2026-05-25
"[EXCLUSÃO BASE] [ADV. +]","[C] [LM - PRINCIPAL][EX. BASE] [ADV. +] [CBO]",AD2,engaged,inactive,57,66,1.15789474,,,,4.27,2026-03-17,Contínuo,64.6969697,1,4.27,1.51515152,2026-01-01,2026-05-25
"[PUBLICO ABERTO] — Cópia","[C] [LM - PRINCIPAL] [PLANO B] 1 TESTE","CRIATIVO 2 RMKT — Cópia",engaged,archived,190,190,1,,,,4.26020902,2026-01-08,Contínuo,22.42215273,1,4.26020902,0.52631579,2026-01-01,2026-05-25
"[AQUISIÇÃO]  [ADV. +]","[C] [LM - PRINCIPAL][EX. BASE] [ADV. +] [CBO]","AD - MOFU teste ate 08-05 — Cópia",engaged,inactive,159,184,1.1572327,,,,4.25,2026-01-23,Contínuo,23.09782609,,,,2026-01-01,2026-05-25
"TONS TESTE","[C] [TONS] [PB DR]","AD - MOFU 2",existing,not_delivering,55,97,1.76363636,,,,4.22,2026-04-06,Contínuo,43.50515464,11,0.38363636,11.34020619,2026-01-01,2026-05-25
"Influ Mi Ruback","[C] [LM - TESTE] [ABO]","Criativo 2 - Melhora retenção 29/12",prospecting,archived,177,201,1.13559322,,,,4.19,2025-10-08,Contínuo,20.84577114,2,2.095,0.99502488,2026-01-01,2026-05-25
"[VINAGRE] [RMKT]","[C] [VARIOS PRODUTO] [ABO] [BID]","ADS 1 - MARITZA",prospecting,inactive,56,57,1.01785714,,,,4.14,2026-01-20,Contínuo,72.63157895,4,1.035,7.01754386,2026-01-01,2026-05-25
"[CAMPANHA AQUISIÇÃO]","[C] [JEJOOM] [CBO]","ARTE DANI",existing,inactive,89,108,1.21348315,,,,4.13,2025-10-13,Contínuo,38.24074074,2,2.065,1.85185185,2026-01-01,2026-05-25
"[HIBRIDO] [ESTATICO ORG.] [BID 60]","[C] [LM - TESTE] [ABO]","AD - NIVER 3",existing,inactive,429,528,1.23076923,,,,4.13,2026-03-20,Contínuo,7.8219697,4,1.0325,0.75757576,2026-01-01,2026-05-25
